Date,Bitcoin,Tether,Litecoin,Ardor,Ethereum,Lisk,Monero,Dash,Stratis,Waves,Bytecoin,BitShares,NEO,Zcash,NEM,Stellar,Ripple,Equities,Commodities,Gold,REIT
1/02/2017,0.990674426,0.999999,0.904656319,1.81439245,1.313341493,1.061032833,0.949892627,1.427426536,1.251471442,1.059140076,0.965517241,1.003210669,1.037908644,0.822983289,1.59505814,0.950020153,1.02701005,1.009619856,1.012970169,1.063694208,0.983272752
2/02/2017,1.013492533,0.999994,0.906873614,1.889697208,1.324357405,1.050669897,0.940586972,1.452359751,1.319599878,0.957613793,0.879310345,1.010866881,1.02719947,0.809572932,1.829651163,0.97541314,1.015860553,1.01019563,1.012970169,1.06528662,0.994545535
3/02/2017,1.031632827,0.999998,0.904656319,1.916044042,1.359853121,1.065864876,0.920544023,1.560106857,1.324698113,1.035437056,0.931034483,0.970610027,0.946581031,0.805034042,2.016860465,0.966948811,1.016645729,1.017534535,1.01232166,1.084394914,1.000363582
4/02/2017,1.044644556,0.999999,0.900221729,1.767892253,1.399020808,1.056240724,0.902648533,1.569011576,1.219762911,0.998314673,0.982758621,1.004445542,0.957882418,0.811636064,2.085174419,0.963724305,1.019472362,1.017534535,1.01232166,1.084394914,1.000363582
5/02/2017,1.029058528,0.999999,0.89578714,1.858926465,1.389228886,1.085665604,0.916249105,1.519145147,1.205214292,1.014499236,0.982758621,0.982464806,0.927672535,0.787291108,1.857267442,0.944780331,1.011620603,1.017534535,1.01232166,1.084394914,1.000363582
6/02/2017,1.039886611,0.999998,0.89578714,2.157294534,1.394124847,1.06458698,0.921975662,1.524487979,1.323233579,1.196107933,0.982758621,0.976784391,0.893874127,0.775531256,1.755523256,0.954856913,1.012876884,1.015382026,1.002594034,1.087579577,0.998181819
7/02/2017,1.063125419,0.999999,0.89578714,2.047778215,1.41003672,1.100008652,0.905511811,1.526268923,1.327419934,1.15397927,0.913793103,1.010619906,0.938621414,0.751392614,2.010755814,0.934703748,1.006124372,1.015612336,0.995460441,1.135350313,0.994545535
8/02/2017,1.064848297,0.999999,0.89135255,1.994789619,1.399020808,1.081505787,0.916249105,1.544968833,1.314197684,1.195443743,0.913793103,0.997036305,0.913473537,0.728285537,1.936337209,0.900846433,1.010992462,1.016316552,1.001297017,1.136146518,1.002909043
9/02/2017,0.996043392,0.999999,0.842572062,1.794632324,1.3500612,1.026735975,0.867573372,1.476402493,1.224128879,1.121560441,0.862068966,0.933810817,0.898724628,0.687848153,1.838081395,0.86860137,1.000942211,1.022162873,1.005836576,1.148885248,1.005090768
10/02/2017,0.990323841,0.999999,0.838137472,1.899036571,1.380660955,0.979034523,0.857551897,1.484416741,1.18661748,1.069608986,0.862068966,0.9718449,0.886633625,0.67464411,1.84244186,0.862958484,0.987594221,1.025807966,1.016212711,1.12500004,1.012363607
11/02/2017,1.006130237,0.999999,0.840354767,1.959889894,1.389228886,1.002515857,0.876163207,1.527159394,1.13642267,1.097175157,0.948275862,0.999506051,0.885547902,0.675881989,2.03255814,0.850866586,0.994503769,1.025807966,1.016212711,1.12500004,1.012363607
12/02/2017,1.000851422,0.999999,0.833702882,1.849587102,1.395348837,0.995420874,0.882605583,1.505788068,1.127953245,1.129779236,0.896551724,0.979501111,0.857058255,0.652155973,2.005813953,0.842402257,0.984453518,1.025807966,1.016212711,1.12500004,1.012363607
13/02/2017,0.992297136,1,0.824833703,1.823731813,1.379436965,0.958461733,0.873299928,1.503116652,1.063389428,1.11623788,0.775862069,0.954556681,0.833933771,0.626779451,1.92877907,0.833131802,0.981626884,1.031189239,1.003242542,1.133757902,1.013454507
14/02/2017,1.006230405,1,0.835920177,1.771726308,1.594859241,0.983999681,0.929849678,1.616206589,1.068169886,1.095503384,0.810344828,0.987651272,0.822068372,0.667835775,1.956395349,0.842402257,0.985866834,1.035321526,1.007133593,1.122611503,1.007636228
15/02/2017,1.009165306,1,0.844789357,1.710381439,1.581395349,0.94671441,0.974946314,1.747996438,1.203708309,1.106198209,0.879310345,0.997777229,0.7947561,0.69218073,2.061918605,0.896412737,0.965295226,1.040490205,1.007133593,1.117038144,1.003999944
16/02/2017,1.029158695,1,0.840354767,1.590051121,1.578947368,0.964272165,0.937723694,1.738201247,1.136712813,1.118637099,0.948275862,1.003704618,0.888939023,0.671755725,2.04622093,0.862152358,0.946451005,1.039591112,1.005188067,1.113853482,1.009454563
17/02/2017,1.047960093,1,0.849223947,1.624262682,1.552019584,0.967413659,0.952040086,1.7809439,1.134212053,1.140939446,0.913793103,1.021980736,0.864778167,0.6604085,2.067732558,0.843611447,0.932003769,1.04133615,1.001945525,1.133757902,1.011636365
18/02/2017,1.056183827,1,0.840354767,1.524577271,1.567931457,0.926833814,0.956335004,1.906500445,1.04171157,1.089561815,0.896551724,0.987404297,0.877256929,0.636269858,1.99505814,0.814590891,0.874528894,1.04133615,1.001945525,1.133757902,1.011636365
19/02/2017,1.04962287,0.999898,0.833702882,1.56222965,1.561811506,0.902047961,0.929849678,2.008014248,1.079761806,1.088531642,0.896551724,0.993084712,0.866498403,0.630905715,1.846511628,0.811769448,0.923052764,1.04133615,1.001945525,1.133757902,1.011636365
20/02/2017,1.081786584,0.999997,0.835920177,1.524872198,1.521419829,0.831024912,0.874731568,1.92252894,1.080259195,1.114493814,0.879310345,0.990861941,0.856416692,0.636888797,1.906686047,0.827085852,0.922267588,1.04133615,1.001945525,1.133757902,1.011636365
21/02/2017,1.117165667,0.99976,0.838137472,1.421942587,1.550795594,0.870380107,0.883321403,1.892252894,1.093550526,0.997501378,0.896551724,0.949370215,0.857023005,0.616876418,1.838953488,0.804917372,0.915829146,1.047634233,1.007133593,1.113853482,1.024363554
22/02/2017,1.119309246,0.999967,0.844789357,1.417027133,1.542227662,0.862513062,0.914101646,1.969723954,1.065876371,1.018240392,0.931034483,0.935786614,0.859828963,0.560346606,1.856976744,0.809351068,0.920226131,1.046500401,0.998702983,1.109076328,1.021090851
23/02/2017,1.168671682,0.999997,0.851441242,1.505898545,1.605875153,0.888863006,0.921259843,2.245770258,1.077440659,1.001581406,1.017241379,0.942454927,0.837021736,0.618526924,1.992151163,0.776702942,0.925722362,1.046938875,1.003242542,1.09235665,1.026545394
24/02/2017,1.175643324,0.999998,0.853658537,1.459791585,1.599755202,0.884783057,0.853256979,2.333036509,1.043784023,0.999367437,1.017241379,0.964435663,0.854372149,0.623684753,1.910174419,0.759774285,0.895257538,1.048502323,1,1.089171908,1.031636239
25/02/2017,1.145753408,1,0.849223947,1.608729847,1.658506732,0.865840915,0.848246242,2.382902939,1.121349029,0.970509032,0.982758621,0.96048407,0.807425216,0.60140293,1.843023256,0.758162031,0.889604271,1.048502323,1,1.089171908,1.031636239
26/02/2017,1.167149139,1,0.849223947,1.625049155,1.777233782,0.855471324,0.85110952,2.503116652,1.126599243,0.975488203,0.965517241,0.938750309,0.810668284,0.607592325,1.874127907,0.755743652,0.890546482,1.048502323,1,1.089171908,1.031636239
27/02/2017,1.181943846,1,0.842572062,1.520153362,1.88494492,0.826279393,0.856120258,2.509349955,1.088507558,1.002697427,1.034482759,0.937021487,0.813417841,0.741489581,1.864825581,0.71503426,0.880810302,1.04956972,0.998702983,1.077229224,1.037090858
28/02/2017,1.181943846,0.99997,0.835920177,1.522807707,1.936352509,0.747781986,0.879026485,2.89492431,1.075160961,0.884950434,0.982758621,0.874536923,0.827990496,0.769548174,2.044767442,0.742845627,0.869346734,1.046863581,1.001945525,1.025477699,1.029818096
1/03/2017,1.22454499,0.999998,0.842572062,1.416142352,2.123623011,0.697384973,0.882605583,3.788067676,1.179129017,0.886342072,1.034482759,0.857495678,0.953158819,0.854342893,2.281976744,0.694881096,0.849246231,1.061178211,1.003891051,1.037420304,1.026545394
2/03/2017,1.253102681,1,0.869179601,1.403952025,2.329253366,0.728367289,0.938439513,3.779162956,1.360482467,0.851600835,1.068965517,0.896270684,0.841089671,0.818444399,2.563372093,0.720274083,0.940797739,1.054959851,0.986381323,1.047770656,1.020727269
3/03/2017,1.277122795,1,0.869179601,1.424400315,2.381884945,0.72579153,0.995705082,4.2190561,1.379922076,0.914025718,1.051724138,0.887132625,0.863248285,0.862389107,2.583430233,0.710600564,0.99544598,1.055491335,0.99156939,1.002388537,1.017090792
4/03/2017,1.257249607,1,0.860310421,1.551120724,2.279069767,0.770744175,0.978525412,3.86286732,1.317900467,0.88458897,0.862068966,0.851321314,0.845319759,0.859088096,2.781104651,0.706569931,0.989164573,1.055491335,0.99156939,1.002388537,1.017090792
5/03/2017,1.26923963,1,0.864745011,1.568226504,2.362301102,0.796348679,1.086614173,3.767586821,1.342383045,1.033742692,1.051724138,0.875771796,0.858404834,0.813699195,3.295930233,0.700523982,0.962468593,1.055491335,0.99156939,1.002388537,1.017090792
6/03/2017,1.274959182,1,0.869179601,1.676759733,2.400244798,0.831517435,1.103078024,4.140694568,1.290709884,1.082038839,0.879310345,0.898493455,0.870340734,0.831854756,3.14622093,0.756146715,0.95116206,1.052032261,0.992866407,1.019108215,1.012000024
7/03/2017,1.22558673,1,0.847006652,1.682166732,2.312117503,0.800947773,0.968503937,4.067675868,1.197435685,0.967102231,1,0.908619412,0.864157754,0.784609037,3.188953488,0.810560258,1.026067839,1.048967371,0.98767834,0.99283439,1.007272762
8/03/2017,1.151923713,1,0.838137472,1.554954778,2.037943696,0.735116175,0.892627058,3.769367765,1.07163779,0.881299645,0.793103448,0.907631514,0.819523269,0.737363318,2.70755814,0.739621121,1.02214196,1.046571265,0.960440986,0.986464985,0.988727256
9/03/2017,1.190478098,0.999906,0.851441242,1.504522218,2.172582619,0.791470046,0.932712956,4.546749777,1.117411368,0.928854791,0.982758621,0.888861447,0.9308028,0.757582009,2.628488372,0.721483273,1.020414573,1.047408352,0.952010376,0.989649647,0.97418177
10/03/2017,1.118588042,0.99999,0.831485588,1.432068423,2.365973072,0.753951826,0.945597709,4.489759573,1.082718506,0.900235855,0.775862069,0.865398864,0.926925219,0.729317103,2.657267442,0.698508666,0.97785804,1.050831994,0.940985733,0.979299294,0.971636348
11/03/2017,1.177796921,1,0.842572062,1.576877703,2.627906977,0.74495331,1.051539012,6.494211932,1.13437785,0.99038505,0.931034483,0.883921956,1.002122094,0.819475965,2.859302326,0.720677146,0.979585427,1.050831994,0.940985733,0.979299294,0.971636348
12/03/2017,1.223423117,1,0.851441242,1.609221392,2.869033048,0.753698909,1.201861131,6.863757792,1.277998839,1.160381706,0.844827586,0.914793776,0.991074513,0.828553745,2.876162791,0.74445788,0.982255025,1.050831994,0.940985733,0.979299294,0.971636348
13/03/2017,1.233980748,1,0.924611973,1.769760126,3.499388005,0.855724241,1.297780959,6.64381122,1.413620161,1.230785914,0.844827586,1.002222771,0.965722182,0.983288632,3.172674419,0.792019347,1.002669598,1.051217319,0.939040208,1.002388537,0.97345449
14/03/2017,1.242074264,1,0.900221729,1.760617381,3.506731946,0.976944631,1.271295634,7.857524488,1.383776838,1.145837287,0.879310345,1.065448259,0.942470795,0.930885084,3.376162791,0.773075373,1.002041457,1.047665236,0.935149157,1.011942684,0.972727172
15/03/2017,1.25170034,1,0.922394678,1.889992135,4.29130967,1.11264784,1.358625626,8.467497774,1.324946807,1.37539874,0.879310345,1.294640652,0.907022652,0.943470188,3.266569767,0.787182588,0.991520101,1.056439147,0.9461738,0.984872574,0.99345448
16/03/2017,1.189796961,1,0.940133038,1.95812033,5.673194614,1.276957277,1.609162491,7.997328584,1.263975241,1.402879063,0.965517241,1.092615461,0.929681827,1.006395709,3.227325581,0.794034663,1.004082915,1.054720683,0.946822309,1.042993663,0.991272755
17/03/2017,1.102070458,1,0.900221729,1.664077861,5.731946144,1.093619174,1.599856836,8.828138914,1.355370416,1.211556013,0.793103448,1.237589528,0.986329764,0.995873736,3.426744186,0.788794841,0.960427136,1.053334396,0.9461738,1.038216509,0.995272699
18/03/2017,0.975449,1,0.880266075,1.484073928,4.181150551,1.160316013,1.436649964,9.727515583,1.30909945,1.183786519,0.724137931,1.115090146,1.120881832,1.324118011,3.475872093,0.756549778,1.05370603,1.053334396,0.9461738,1.038216509,0.995272699
19/03/2017,1.038474252,1,0.87804878,1.655426661,5.476132191,1.241655407,1.66714388,9.637577916,1.517035563,1.257452942,0.724137931,1.184736972,1.110821272,1.441922839,4.788953488,0.772269246,1.085427136,1.053334396,0.9461738,1.038216509,0.995272699
20/03/2017,1.055993509,1,0.893569845,1.895792371,5.310893513,1.602088561,1.61130995,8.909171861,1.734076653,1.286040249,0.75862069,1.373425537,1.085003631,1.49515164,4.165116279,0.804111245,1.095320352,1.051217319,0.943579767,1.028662442,0.993818139
21/03/2017,1.122414432,1,0.889135255,2.225619347,5.281517748,2.022463011,1.523979957,8.49332146,1.89737213,1.311668067,0.775862069,1.391701655,1.162809061,1.374871054,4.593023256,0.881499395,1.08495603,1.038173822,0.937094682,1.044585994,0.990083362
22/03/2017,1.050894995,1,0.873614191,2.104404247,5.182374541,1.897914767,1.533285612,9.039180766,1.867390644,1.233438158,0.879310345,1.40553223,1.220683723,1.428099856,4.741860465,0.799274486,1.146513819,1.040135883,0.937094682,1.06528662,0.990083362
23/03/2017,1.040327347,1,0.88248337,1.980534801,5.346389229,1.766744095,1.561918397,9.03205699,1.81629777,1.232231771,0.724137931,1.387997036,1.173229179,1.374252115,4.36627907,0.907295445,1.661746231,1.039033054,0.933203632,1.058917135,0.99740645
24/03/2017,0.939088277,0.999896,0.904656319,1.827074322,6.500611995,1.712406903,1.510379384,8.661620659,1.582677057,1.267262179,0.689655172,1.338602124,1.173602837,1.332576852,4.038081395,0.849657396,1.65169598,1.038156106,0.935797665,1.05254773,0.996674233
25/03/2017,0.97440726,0.999916,0.902439024,1.973751475,6.272949816,1.793566594,1.441660702,8.399821906,1.822998701,1.361080236,0.689655172,1.280316127,1.179524961,1.308025583,3.694767442,0.812575574,1.431532663,1.038156106,0.935797665,1.05254773,0.996674233
26/03/2017,0.96834714,1,0.900221729,2.113940228,6.183598531,1.785320173,1.403722262,8.337488869,2.584818591,1.4406566,0.827586207,1.269943196,1.130730889,1.236434908,3.932267442,0.813381701,1.498900754,1.038156106,0.935797665,1.05254773,0.996674233
27/03/2017,1.047519357,1,0.904656319,2.122198191,6.079559364,1.907505641,1.40730136,7.627782725,2.400494625,1.632634804,0.896551724,1.340330946,1.314330835,1.125232102,3.875581395,0.762595728,1.507066583,1.037097567,0.933203632,1.050955319,0.9875202
28/03/2017,1.048901666,1,0.922394678,2.159162407,6.214198286,2.022988812,1.418038654,7.82635797,2.48355854,1.691820063,4.431034483,1.361076809,1.555488187,1.334639983,3.967151163,0.823458283,1.494032663,1.044618062,0.939688716,1.070859739,0.991914153
29/03/2017,1.041709655,0.999947,0.929046563,2.144219426,6.503059976,2.247858526,1.513242663,7.515583259,2.813120009,1.815969492,2.362068966,1.52951346,1.497648776,1.30720033,4.329069767,0.795243853,1.586212312,1.045751895,0.950064851,1.040605046,0.997040284
30/03/2017,1.028147005,0.999986,1.54767184,2.003539127,6.390452876,2.204742857,1.494631353,7.089047195,2.737268231,1.723168054,2.965517241,1.546060756,1.484450899,1.381266763,4.080232558,0.927851673,2.084798995,1.048821213,0.955252918,1.046178325,0.999603407
31/03/2017,1.073582883,1,1.478935698,2.154050334,6.124847001,2.059581888,1.470293486,6.670525378,2.738304457,1.703278481,2.844827586,1.588787355,1.434994113,1.449556427,4.339534884,0.94961709,3.280307789,1.046456111,0.961089494,1.028662442,1.005461908
1/04/2017,1.082307453,0.999586,1.525498891,2.244494691,6.205630355,2.09142279,1.539012169,6.108637578,3.406560004,1.582346084,3.344827586,1.689059027,1.445400131,1.332576852,5.125581395,1.060459492,3.43781407,1.046456111,0.961089494,1.028662442,1.005461908
2/04/2017,1.104013703,1,1.716186253,2.371116791,5.966952264,1.806432075,1.441660702,5.081923419,3.816850424,1.557152023,2.689655172,2.634477649,1.44866435,1.314833918,4.676162791,1.686013704,9.604114322,1.046456111,0.961089494,1.028662442,1.005461908
3/04/2017,1.145723358,0.999752,1.789356984,2.230436492,5.429620563,1.799177355,1.455261274,5.499554764,4.717952969,1.731901935,2.620689655,2.28747839,1.407935646,1.309057149,5.813953488,1.25916969,5.185772613,1.044737646,0.951361868,1.033439435,1.007658866
4/04/2017,1.135145693,1,1.838137472,2.277329925,5.463892289,1.767755762,1.528274875,6.15048976,5.329658183,1.673832696,2.431034483,2.233143986,1.304291425,1.29358366,5.30755814,1.227730754,5.881752513,1.045322278,0.962386511,1.057324804,1.007658866
5/04/2017,1.126661525,1,2.458980044,2.18029886,5.544675643,1.870073945,1.404438082,6.622439893,5.757702617,1.885569442,2.517241379,2.295381576,1.302296233,1.218898288,5.073837209,1.261991133,5.581658291,1.042128947,0.961738003,1.070063533,1.008757286
6/04/2017,1.184658379,0.999939,2.272727273,2.104305938,5.29253366,1.760308026,1.379384395,5.924309884,6.253087955,1.809567056,2.24137931,2.102988392,1.314359036,1.194553332,4.824709302,1.138250705,5.12955402,1.044139727,0.970168612,1.07245223,1.014249699
7/04/2017,1.178868711,0.999873,2.077605322,1.92597326,5.160342717,1.637031022,1.38797423,5.894033838,5.911533892,1.745149601,2.206896552,2.062731539,1.329171396,1.233752837,4.905813953,1.115276098,5.703360553,1.043276066,0.974059663,1.070063533,1.015348042
8/04/2017,1.177917122,0.999716,2.199556541,2.106370429,5.423500612,1.815956392,1.491052255,6.032947462,6.191093979,1.720624249,2.034482759,2.121758459,1.341086146,1.31173922,5.360174419,1.17694478,5.62955402,1.043276066,0.974059663,1.070063533,1.015348042
9/04/2017,1.189857061,0.99996,1.931263858,1.920861188,5.29620563,1.747615593,1.480314961,5.761353517,5.829506204,1.774636051,2.24137931,2.040503828,1.331497945,1.290488962,5.818313953,1.106408706,5.342336683,1.043276066,0.974059663,1.070063533,1.015348042
10/04/2017,1.189115823,0.999931,1.977827051,2.000786473,5.317013464,1.789000779,1.562634216,5.459483526,5.841761309,1.874336939,2.25862069,2.088416893,1.465542403,1.337322055,6.07005814,1.123740427,5.276067839,1.043993569,0.982490272,1.068471362,1.022305042
11/04/2017,1.207025733,0.999843,1.962305987,2.204482894,5.313341493,1.7493727,1.528990694,5.390026714,5.711265854,2.019717877,2.448275862,2.049147938,1.394702519,1.275634413,5.756104651,1.121322048,5.174623116,1.042496556,0.984435798,1.07245223,1.029628168
12/04/2017,1.202377971,0.999562,2.392461197,2.304266614,5.665850673,1.782511464,1.557623479,6.055209261,5.798433226,1.891926695,2.275862069,2.151395406,1.378677533,1.279141737,6.032848837,1.223700121,5.391959799,1.038576864,0.980544747,1.100318386,1.027431172
13/04/2017,1.171235964,0.999612,2.250554324,2.397561935,6.146878825,1.910860117,1.53758053,6.462154942,7.495136644,1.974720091,2.603448276,2.186712769,1.351414612,1.334021044,6.144186047,1.23337364,5.399340452,1.031499271,0.983787289,1.106687871,1.024868126
14/04/2017,1.169493053,0.998986,2.303769401,2.291683052,5.82252142,1.863544696,1.473872584,6.301869991,8.433045953,1.93985686,2.413793103,2.314398617,1.3603824,1.468330926,6.41744186,1.260781943,5.304491206,1.031499271,0.983787289,1.106687871,1.024868126
15/04/2017,1.174481384,0.999939,2.392461197,2.423417224,6.009791922,2.02956465,1.482462419,6.679430098,9.368330156,1.923740071,2.25862069,2.649049148,1.354784583,1.503404168,7.070348837,1.364369206,5.332129397,1.031499271,0.983787289,1.106687871,1.024868126
16/04/2017,1.184918814,0.999458,2.374722838,2.561246559,5.963280294,2.131463523,1.464566929,6.708815672,9.351695267,1.955002214,3.448275862,2.7466041,1.35416417,1.475139261,7.009883721,1.506247481,5.254711055,1.031499271,0.983787289,1.106687871,1.024868126
17/04/2017,1.195907165,0.999288,2.310421286,2.502654345,5.911872705,2.100620977,1.471725125,6.735529831,9.256873636,2.009212821,3.689655172,2.551988145,1.350025733,1.4491438,7.596511628,1.432889964,5.285018844,1.040383908,0.97924773,1.103503129,1.037683511
18/04/2017,1.213696874,0.999616,2.288248337,2.966476602,6.206854345,2.294614868,1.507516106,6.485307213,9.671889248,1.947813593,3.534482759,2.823660163,1.272403607,1.480916031,8.237790698,1.493752519,5.210898241,1.037363309,0.974059663,1.097133724,1.040246519
19/04/2017,1.212314565,0.999523,2.141906874,3.194062131,5.913096695,2.514006935,1.459556192,6.436331256,9.414670204,2.067797146,3.120689655,3.081995554,1.335354376,1.463585723,9.447093023,1.440548166,4.738222362,1.035582838,0.953955901,1.100318386,1.038415882
20/04/2017,1.231135997,0.998275,2.290465632,2.957137239,6.079559364,2.401904863,1.448818898,6.362422084,9.228522479,2.065908495,3.379310345,2.772783403,1.302338534,1.388900351,8.279360465,1.35751713,4.708542714,1.043408937,0.950064851,1.074840687,1.039148136
21/04/2017,1.224094237,0.984169,2.490022173,2.846146284,5.902080783,2.508283027,1.452397996,6.311665183,9.13055072,2.08067883,3.155172414,2.917510496,1.255786409,1.405818032,9.584593023,1.397017332,5.147613065,1.040242179,0.937743191,1.079617841,1.034388094
22/04/2017,1.233770397,0.940929,2.89578714,3.023200944,5.94247246,2.434890547,1.440229062,6.341941229,8.747810108,2.160657323,2.982758621,3.038034082,1.290585938,1.41675263,9.293604651,1.413139863,4.989007538,1.040242179,0.937743191,1.079617841,1.034388094
23/04/2017,1.209229413,0.921333,3.090909091,3.011207236,5.935128519,2.422324572,1.411596278,6.134461264,8.083823814,2.529960871,2.913793103,3.148925661,1.233493842,1.368681659,9.139825581,1.413139863,4.911746231,1.040242179,0.937743191,1.079617841,1.034388094
24/04/2017,1.252241243,0.91789,3.319290466,3.488596146,6.123623011,2.58771889,1.400143164,6.42920748,8.762869933,2.539910176,3.206896552,3.417880958,1.225019564,1.402723334,9.94127907,1.547762999,4.92839196,1.051518493,0.933203632,1.084394914,1.02376959
25/04/2017,1.267606904,0.913595,3.372505543,3.882422336,6.106487148,2.627260444,1.40658554,6.417631345,8.163240211,2.482744598,3.051724138,3.288466288,1.293730304,1.42706829,10.88255814,1.534864974,5.079459799,1.057922873,0.941634241,1.058917135,1.028163466
26/04/2017,1.283222982,0.92105,3.292682927,4.259241054,6.452876377,3.106970522,1.386542591,6.369545859,8.809306695,2.519157607,3.310344828,3.244010867,1.301295112,1.485454921,14.51656977,1.545747682,5.150282663,1.057409105,0.935149157,1.015923552,1.019375752
27/04/2017,1.31993429,0.924351,3.241685144,4.28539127,7.609547124,3.397884816,1.5182534,6.960819234,8.564204593,2.530060274,2.965517241,3.268214374,1.424778449,1.584897875,13.65552326,1.600161225,5.467336683,1.057993737,0.935149157,1.023089242,1.017178911
28/04/2017,1.318682199,0.934542,3.179600887,4.461659457,8.5875153,3.489267673,1.599856836,7.078361532,9.438254718,2.715292651,3.172413793,3.448752778,1.616281611,1.731999175,14.13924419,1.834340992,6.984139447,1.05596967,0.935797665,1.006369405,1.006926572
29/04/2017,1.324001082,0.937193,3.490022173,4.941801022,8.369645043,3.513321397,1.62920544,8.455031167,10.08515018,2.648222951,3.189655172,3.813781181,1.915729585,1.982257066,13.96482558,2.00362757,8.302135678,1.05596967,0.935797665,1.006369405,1.006926572
30/04/2017,1.350144742,0.936854,3.483370288,5.070979158,9.671970624,3.916657238,1.697924123,8.152270703,10.12097599,2.68269309,3.482758621,4.064213386,2.538751137,1.922838869,14.81569767,1.95082628,8.104114322,1.05596967,0.935797665,1.006369405,1.006926572
1/05/2017,1.423978043,0.935871,3.529933481,4.520644908,9.339045288,3.870446664,1.62992126,7.846838825,10.3251955,2.699790351,3.913793103,3.793776241,2.247854993,1.857850217,15.13168605,2.070939137,8.654993719,1.05779886,0.937743191,1.031847024,1.013151162
2/05/2017,1.455250268,0.932607,3.523281596,4.618659064,9.456548348,3.606168509,1.649248389,7.679430098,11.21987344,2.81174036,3.75862069,3.677204248,2.219619151,1.896637095,15.06656977,1.9484079,8.465452261,1.059056705,0.927367056,1.006369405,1.011320371
3/05/2017,1.492582613,0.933351,4.66518847,4.959496657,9.757649939,3.641210806,1.803865426,8.021371327,14.36900716,3.026310082,3.862068966,3.944677698,2.423713877,1.878275222,15.39418605,2.094719871,9.499057789,1.057710279,0.927367056,1.01273881,0.998138782
4/05/2017,1.540242204,0.945931,5.186252772,5.106861974,11.87025704,3.894041146,1.860415175,8.263579697,16.02696952,3.234734911,3.965517241,4.478389726,3.527252346,2.053641428,18.43052326,2.671503426,12.39227387,1.058325915,0.901426719,1.010350273,0.99337874
5/05/2017,1.558051947,0.955601,5.824833703,6.026445144,11.55446756,3.985823344,2.0365068,8.816562778,16.57962364,3.309905929,4.017241379,5.944430724,4.063888438,2.138229833,21.2,4.384119307,14.6906407,1.062653078,0.910505837,0.989649647,1.001800364
6/05/2017,1.581441006,0.968619,6.243902439,6.657884389,11.97184823,4.301916178,2.07444524,8.883348175,16.57962364,3.605674086,5.155172414,7.934798716,4.143160299,2.232514958,21.3375,8.602982668,15.98476759,1.062653078,0.910505837,0.989649647,1.001800364
7/05/2017,1.599380966,0.96899,6.716186253,6.375245773,11.50673195,4.138365491,2.346456693,9.463935886,16.30329658,3.566373881,10.43103448,8.595702643,3.777412737,2.142149783,28.8744186,17.72833535,22.26177764,1.062653078,0.910505837,0.989649647,1.001800364
8/05/2017,1.726232809,0.96726,6.421286031,7.088773103,11.18971848,4.044253795,2.181102362,9.002671416,16.30329658,3.700056931,9.793103448,13.06199061,3.500905944,2.199711162,34.55668605,16.07416364,31.12625628,1.06269294,0.909857328,1.003980868,0.995209531
9/05/2017,1.758296355,0.970487,7.445676275,6.354895792,11.15789474,3.695528031,2.051539012,8.308103295,15.61247893,4.14529509,7.862068966,9.543837985,3.168124872,1.982463379,32.48633721,11.14349053,25.13724874,1.061603398,0.902075227,1.011146478,0.989717157
10/05/2017,1.7901195,0.982,7.086474501,6.302300433,10.95716034,3.707022436,2.136005727,8.149599288,17.40860482,5.421964378,9.086206897,10.00271672,3.552527125,2.001031566,32.37703488,12.6465135,29.21890704,1.062803665,0.919584955,1.010350273,0.99740645
11/05/2017,1.851662276,0.983721,6.811529933,6.161915061,11.00122399,3.610707701,2.112383679,8.151380232,18.23758601,5.421964378,8.189655172,9.179303532,3.391663905,1.962657314,31.95,14.59209996,28.75863693,1.060504998,0.924124514,1.021496751,0.992646485
12/05/2017,1.727124298,0.97607,6.086474501,5.945831695,10.85189718,3.856336566,2.052970651,7.729296527,17.40860482,5.015317049,8.206896552,9.595702643,3.438244231,2.010315659,37.80116279,16.40709391,32.35992462,1.058937121,0.928664073,1.050159193,0.988618736
13/05/2017,1.807929242,0.973648,6.410199557,7.576779394,11.11872705,3.745525701,2.03793844,7.956366874,17.27044129,5.376781341,7.965517241,9.212645098,3.416106767,1.992572725,36.93662791,15.14953648,33.74340452,1.058937121,0.928664073,1.050159193,0.988618736
14/05/2017,1.811935933,0.981106,6.405764967,8.887534408,11.1126071,3.932224936,2.042233357,7.996438112,17.68493189,6.190075998,8.034482759,9.680908866,3.366748683,1.995048484,36.6122093,15.57758968,34.58275754,1.058937121,0.928664073,1.050159193,0.988618736
15/05/2017,1.741338035,0.967298,5.625277162,8.322552104,11.31089351,3.734463916,1.989262706,8.146927872,16.57962364,6.325625107,8.034482759,9.945171647,3.313971278,1.930472457,34.25145349,17.55421201,42.51256281,1.063995075,0.935797665,1.064490414,0.991547948
16/05/2017,1.737351377,0.958591,5.172949002,8.398545026,10.94736842,3.408460735,1.879742305,7.621549421,17.13227776,5.693062597,13.77586207,11.34848111,3.268920834,1.869197442,31.22093023,19.89842805,54.94048367,1.063264285,0.932555123,1.062898083,0.984591026
17/05/2017,1.842166418,0.970429,5.631929047,8.701042076,10.99877601,3.752241309,1.927702219,7.414069457,17.40860482,6.054526888,31.70689655,12.01877007,3.748161674,1.911697957,34.9877907,19.57597743,61.89258794,1.043935992,0.937094682,1.063694208,0.988252609
